date,code
2013-09-11,601588
2013-09-11,601727
2013-09-11,42
2013-09-11,46
2013-09-11,59
2013-09-11,61
2013-09-11,89
2013-09-11,409
2013-09-11,423
2013-09-11,503
2013-09-11,539
2013-09-11,540
2013-09-11,563
2013-09-11,572
2013-09-11,612
2013-09-11,830
2013-09-11,839
2013-09-11,850
2013-09-11,918
2013-09-11,932
2013-09-11,957
2013-09-11,988
2013-09-11,2007
2013-09-11,2008
2013-09-11,2046
2013-09-11,2078
2013-09-11,2126
2013-09-11,2186
2013-09-11,2219
2013-09-11,2228
2013-09-11,2251
2013-09-11,2287
2013-09-11,2364
2013-09-11,2386
2013-09-11,2507
2013-09-11,2535
2013-09-11,2583
2013-09-11,2649
2013-09-12,600037
2013-09-12,600060
2013-09-12,600195
2013-09-12,600196
2013-09-12,600261
2013-09-12,600271
2013-09-12,600456
2013-09-12,600498
2013-09-12,600596
2013-09-12,600635
2013-09-12,600643
2013-09-12,600718
2013-09-12,600747
2013-09-12,600801
2013-09-12,600816
2013-09-12,600830
2013-09-12,600875
2013-09-12,600881
2013-09-12,600886
2013-09-12,601518
2013-09-12,601588
2013-09-12,601727
2013-09-12,42
2013-09-12,46
2013-09-12,59
2013-09-12,61
2013-09-12,89
2013-09-12,409
2013-09-12,423
2013-09-12,503
2013-09-12,539
2013-09-12,540
2013-09-12,563
2013-09-12,572
2013-09-12,612
2013-09-12,830
2013-09-12,839
2013-09-12,850
2013-09-12,918
2013-09-12,932
2013-09-12,957
2013-09-12,988
2013-09-12,2007
2013-09-12,2008
2013-09-12,2046
2013-09-12,2078
2013-09-12,2126
2013-09-12,2186
2013-09-12,2219
2013-09-12,2228
2013-09-12,2251
2013-09-12,2287
2013-09-12,2364
2013-09-12,2386
2013-09-12,2507
2013-09-12,2535
2013-09-12,2583
2013-09-12,2649
2013-09-13,600020
2013-09-13,600037
2013-09-13,600050
2013-09-13,600060
2013-09-13,600138
2013-09-13,600195
2013-09-13,600271
2013-09-13,600290
2013-09-13,600307
2013-09-13,600350
2013-09-13,600456
2013-09-13,600460
2013-09-13,600498
2013-09-13,600500
2013-09-13,600584
2013-09-13,600587
2013-09-13,600600
2013-09-13,600635
2013-09-13,600643
2013-09-13,600718
2013-09-13,600747
2013-09-13,600761
2013-09-13,600816
2013-09-13,600830
2013-09-13,600881
2013-09-13,600886
2013-09-13,601088
2013-09-13,601179
2013-09-13,601588
2013-09-13,42
2013-09-13,46
2013-09-13,59
2013-09-13,301
2013-09-13,539
2013-09-13,550
2013-09-13,563
2013-09-13,612
2013-09-13,726
2013-09-13,823
2013-09-13,839
2013-09-13,918
2013-09-13,961
2013-09-13,2007
